hit	similarity
jetrea	0.2622365653514862
enovid-e	0.26218080520629883
technetium tc-99m tilmanocept	0.26207250356674194
insulin aspart	0.26197493076324463
bevacizumab	0.26179587841033936
ethrane	0.2617912292480469
subutex	0.26174741983413696
prempro	0.261723130941391
arranon	0.26169806718826294
timolol	0.26161837577819824
zantac	0.2615524232387543
gliadel	0.261530339717865
poteligeo	0.26151585578918457
kenalog-40	0.26149189472198486
normocarb hf 35	0.26147788763046265
serostim lq	0.26138463616371155
vasopressin	0.2613758146762848
yasmin	0.2613503634929657
keflin	0.2613404393196106
opcicon one-step	0.2613270878791809
zelboraf	0.26128706336021423
relpax	0.2612819969654083
byetta	0.26096418499946594
adasuve	0.26089274883270264
agalsidase beta	0.2608688771724701
truxima	0.26084041595458984
technetium tc-99m ferpentetate kit	0.26077187061309814
technetium tc-99m lidofenin kit	0.26077187061309814
inocor	0.2607588768005371
maxitrol	0.2607283294200897
ciloxan	0.26072564721107483
isoptin	0.2606963813304901
golytely	0.26065194606781006
pulmozyme	0.2606256306171417
ultravist	0.2605985403060913
viberzi	0.2605568468570709
alphagan	0.2605412006378174
avycaz	0.2605026364326477
ioxilan	0.26048901677131653
omacor	0.26046222448349
basaglar	0.2604069709777832
robinul	0.2603263258934021
cerebyx	0.26032403111457825
trecator	0.26031723618507385
varubi	0.26029831171035767
dexacort	0.2601969242095947
versapen	0.2601880431175232
anoro ellipta	0.2601861357688904
ustekinumab	0.2601054906845093
ovulen-21	0.26003319025039673
optimark	0.2600141763687134
chantix	0.2599538564682007
excedrin	0.25988614559173584
veletri	0.25987759232521057
jentadueto	0.25981637835502625
hexabrix	0.2597444951534271
sprix	0.2597191333770752
doxercalciferol	0.2596701979637146
ergamisol	0.2596431076526642
haldol	0.2596014142036438
8-hour bayer	0.25949716567993164
fentora	0.25942283868789673
solu-cortef	0.2592507600784302
ogen	0.25912728905677795
ogen .625	0.25912728905677795
ogen 1.25	0.25912728905677795
ogen 2.5	0.25912728905677795
pipobroman	0.2590022087097168
norditropin nordiflex	0.258807897567749
briviact	0.2586975693702698
rubramin pc	0.2586417496204376
divigel	0.2586297392845154
rocaltrol	0.25862568616867065
seasonique	0.2585899531841278
incobotulinumtoxina	0.258513867855072
verelan	0.2584839463233948
marcaine	0.25842371582984924
ritalin	0.258407860994339
latanoprostene bunod	0.2582609951496124
hydromox r	0.25823864340782166
prevacare r	0.25823864340782166
vectibix	0.2582218050956726
klor-con m10	0.25820475816726685
e-z scrub	0.25815603137016296
hydergine	0.2581254541873932
olmesartan medoxomil	0.25807785987854004
cataflam	0.25800254940986633
ursodiol	0.25798022747039795
elmiron	0.257946252822876
selsun	0.25793740153312683
focalin	0.2579270601272583
norflex	0.25784167647361755
natalizumab	0.2578123211860657
technetium tc-99m tetrofosmin kit	0.2578074038028717
duramorph pf	0.257781982421875
lysteda	0.25769758224487305
tranxene	0.2575618624687195
trandate	0.2575131952762604
janumet	0.2575122117996216
pylori-chek breath test	0.25747182965278625
mili	0.25734198093414307
librax	0.25732868909835815
tri-luma	0.2572823166847229
flagyl	0.2572794258594513
flagyl i.v.	0.2572794258594513
gris-peg	0.2572519779205322
doryx	0.2571760416030884
santyl	0.25716251134872437
pentothal	0.2570733428001404
mymethazine fortis	0.25698521733283997
prometh fortis	0.25698521733283997
humalog	0.2569134831428528
duopa	0.2568775713443756
suboxone	0.2568035125732422
advil	0.25664982199668884
advil liqui-gels	0.25664982199668884
children's advil	0.25664982199668884
infant's advil	0.25664982199668884
tagrisso	0.2566332221031189
corlanor	0.25661778450012207
relistor	0.25646814703941345
vectical	0.2564232349395752
urso forte	0.2564181983470917
amitiza	0.2563067078590393
lynoral	0.2561735510826111
flavored colestid	0.2560807466506958
flutemetamol f-18	0.2560649514198303
tenex	0.25605884194374084
miacalcin	0.25603148341178894
nasacort hfa	0.2558068335056305
priscoline	0.25579938292503357
eutonyl	0.25575363636016846
polocaine w/ levonordefrin	0.25572994351387024
ultralente	0.25565606355667114
precose	0.2556101977825165
adcirca	0.2556084096431732
atrovent hfa	0.25548842549324036
oretic	0.2552971839904785
h.p. acthar gel	0.2552787661552429
akten	0.2552395462989807
cortef	0.25515735149383545
nembutal	0.255043625831604
atromid-s	0.2550342381000519
crestor	0.2549505829811096
lunesta	0.2547514736652374
amerscan mdp kit	0.2547477185726166
xerese	0.2547389566898346
victoza	0.2546970248222351
naprelan	0.25446832180023193
gengraf	0.2544379234313965
trovan/zithromax compliance pak	0.2542857229709625
rebif	0.25424081087112427
glucophage	0.25423663854599
isradipine	0.25420519709587097
gadodiamide	0.25413504242897034
mircera	0.25409770011901855
gluconolactone	0.2539694905281067
klor-con m15	0.2539302110671997
insulin lispro	0.2539219558238983
vibativ	0.2538576126098633
forteo	0.25385183095932007
aciphex	0.25384417176246643
halotestin	0.2537340521812439
sensipar	0.25370579957962036
norco	0.25366777181625366
mevacor	0.2536400258541107
halothane	0.25359466671943665
norisodrine	0.2535756230354309
norisodrine aerotrol	0.2535756230354309
dinoprostone	0.2535046339035034
alrex	0.25348979234695435
cutivate	0.2534618377685547
tatum-t	0.2531338334083557
nix	0.25305742025375366
sevoflurane	0.2530272901058197
vontrol	0.2529359459877014
ditropan xl	0.2529348134994507
omniscan	0.2528528571128845
sucroferric oxyhydroxide	0.252703458070755
meprednisone	0.2526535987854004
benzedrine	0.2526419162750244
vantas	0.25259172916412354
ticar	0.25257620215415955
android 10	0.25254541635513306
betalin s	0.2525205612182617
wyamycin s	0.2525205612182617
asacol hd	0.2524751126766205
hivid	0.2524670958518982
ferriseltz	0.2522893249988556
octreoscan	0.252254843711853
mesantoin	0.25220683217048645
innovar	0.25212562084198
advil allergy sinus	0.25202059745788574
children's advil allergy sinus	0.25202059745788574
solaraze	0.25199151039123535
taltz	0.2519223093986511
cosentyx	0.2518306374549866
vistaril	0.2517799139022827
hydroxypropyl cellulose	0.2516544759273529
isopropyl alcohol	0.2516101598739624
levodopa	0.2515468895435333
miralax	0.25150254368782043
acular ls	0.25148805975914
elavil	0.2514251470565796
microlite	0.2514142394065857
technetium tc 99m mpi mdp	0.2513614892959595
vyvanse	0.2513112723827362
prasterone	0.2512674629688263
astagraf xl	0.2512233257293701
salagen	0.2512052655220032
vivitrol	0.2511696219444275
zocor	0.25085893273353577
uni-dur	0.2508329749107361
broncho saline	0.2507513761520386
aluminum hydroxide	0.2507491111755371
aleve-d sinus & cold	0.2506425082683563
factive	0.2506338357925415
ocriplasmin	0.25061100721359253
povidone iodine	0.25059181451797485
breo ellipta	0.25057464838027954
orudis kt	0.25055062770843506
cystografin	0.2504998445510864
menrium 5-2	0.250456303358078
lysodren	0.2503396272659302
thyrel trh	0.2502431273460388
avonex	0.2502318024635315
betalin 12	0.250136137008667
codimal-l.a. 12	0.250136137008667
mefoxin	0.25013598799705505
tral	0.2501163184642792
trulicity	0.24998430907726288
choletec	0.2499527931213379
vagifem	0.24994009733200073
fluorodopa f-18	0.24991914629936218
xanax	0.2499094009399414
prometh plain	0.24974314868450165
scandonest plain	0.24974314868450165
lipiodol	0.24970006942749023
bydureon	0.24960172176361084
bydureon bcise	0.24960172176361084
lotemax	0.2495383620262146
eteplirsen	0.24949553608894348
darzalex	0.24947354197502136
marplan	0.24928252398967743
testim	0.2491949051618576
nimodipine	0.24913138151168823
parsabiv	0.2491229772567749
minipress	0.24900786578655243
motrin migraine pain	0.2489597052335739
macugen	0.24893712997436523
vitamin d	0.24880953133106232
florbetaben f-18	0.24878184497356415
ceclor cd	0.24878011643886566
quinaglute	0.24874739348888397
anectine	0.24871399998664856
avinza	0.2486625760793686
tigan	0.24864879250526428
omnipaque 210	0.24862751364707947
nadolol	0.24842438101768494
eskalith	0.2483634650707245
doral	0.24827386438846588
xopenex	0.24822700023651123
angiovist 370	0.2482035756111145
aleve	0.24807561933994293
synera	0.24806590378284454
evolocumab	0.24802812933921814
dobutrex	0.2480207085609436
levemir innolet	0.24798713624477386
humalog kwikpen	0.24773530662059784
requip	0.247471421957016
gattex kit	0.2474280744791031
grisactin ultra	0.24734914302825928
mitosol	0.24733273684978485
clindesse	0.24732878804206848
teril	0.2473272681236267
mirena	0.24716728925704956
draximage dtpa	0.24713270366191864
cefadroxil/cefadroxil hemihydrate	0.24695175886154175
alprostadil	0.24670442938804626
paragard t 380a	0.24669788777828217
exondys 51	0.24668249487876892
volmax	0.24665698409080505
zelnorm	0.24658584594726562
invert sugar	0.24658562242984772
trandolapril	0.24653874337673187
lialda	0.24653422832489014
isosorbide	0.2464911937713623
monistat	0.24642392992973328
duricef	0.24639153480529785
teveten hct	0.2463872730731964
lumizyme	0.24634388089179993
zinbryta	0.246251180768013
sirturo	0.2462102472782135
vigamox	0.2461397498846054
rexulti	0.24608328938484192
delfen	0.2460298091173172
levoprome	0.24598655104637146
proair hfa	0.2458643764257431
optison	0.2456653118133545
prostascint	0.24565541744232178
sojourn	0.2455686777830124
carbachol	0.24556133151054382
alesse	0.2455604374408722
methyprylon	0.2455417513847351
indocyanine green	0.24551361799240112
blincyto	0.2454187422990799
lescol	0.24540728330612183
aldara	0.24538686871528625
amipaque	0.24538373947143555
sincalide	0.24537529051303864
xylocaine w/ epinephrine	0.2452673763036728
ferumoxytol	0.24518786370754242
tranxene sd	0.2451368272304535
aurovela fe 1.5/30	0.2450602799654007
aurovela fe 1/20	0.2450602799654007
blisovi fe 1.5/30	0.2450602799654007
blisovi fe 1/20	0.2450602799654007
gildess fe 1.5/30	0.2450602799654007
gildess fe 1/20	0.2450602799654007
junel fe 1.5/30	0.2450602799654007
junel fe 1/20	0.2450602799654007
kaitlib fe	0.2450602799654007
lo-blisovi fe	0.2450602799654007
lo/ovral fe	0.2450602799654007
microgestin fe 1.5/30	0.2450602799654007
microgestin fe 1/20	0.2450602799654007
nexesta fe	0.2450602799654007
norquest fe	0.2450602799654007
tri-legest fe	0.2450602799654007
drizalma sprinkle	0.24499687552452087
jadenu sprinkle	0.24499687552452087
kapspargo sprinkle	0.24499687552452087
renografin-76	0.2448778748512268
teslac	0.24480029940605164
fiasp penfill	0.24477097392082214
soyacal 10%	0.24469321966171265
soyacal 20%	0.24469321966171265
vermox	0.2446625530719757
epipen	0.2446315735578537
epipen jr.	0.2446315735578537
cefoxitin	0.2444455325603485
onivyde	0.24436068534851074
methyldopa	0.24428147077560425
exna	0.24423497915267944
pre-op ii	0.244218647480011
limbitrol	0.24415934085845947
an-sulfur colloid	0.24412253499031067
amcinonide	0.24409736692905426
serzone	0.24409091472625732
misoprostol	0.24408909678459167
povidone-iodine	0.24402272701263428
urea, c-14	0.24386289715766907
infliximab	0.2437313199043274
technetium tc-99m sestamibi kit	0.24371500313282013
osmovist 240	0.24369223415851593
cyclomydril	0.24365860223770142
tekturna	0.24365480244159698
kadian	0.2436223328113556
synarel	0.24353408813476562
technetium tc-99m depreotide	0.24344927072525024
norditropin	0.24344505369663239
cysview kit	0.24342374503612518
lumigan	0.24341098964214325
amphotec	0.2433341145515442
betagan	0.24323636293411255
tracleer	0.24320082366466522
sylvant	0.24313314259052277
lucentis	0.24310211837291718
exforge hct	0.24295206367969513
stimate	0.24282345175743103
konakion	0.24280406534671783
nexterone	0.2427496463060379
differin	0.24273082613945007
ferric hexacyanoferrate	0.24269476532936096
peptavlon	0.24265936017036438
domeboro	0.24263834953308105
sulfatrim pediatric	0.24263332784175873
terazol 7	0.24261067807674408
enduron	0.24259863793849945
zanaflex	0.2424837350845337
arnuity ellipta	0.2424767017364502
incruse ellipta	0.2424767017364502
trelegy ellipta	0.2424767017364502
cetyl alcohol	0.24244257807731628
tecentriq	0.24236737191677094
cordran n	0.2423543930053711
cardiogen-82	0.24214687943458557
aldoril 25	0.2421075850725174
hydropres 25	0.2421075850725174
oreticyl 25	0.2421075850725174
evex	0.24197325110435486
hiprex	0.24191978573799133
cafergot	0.24191775918006897
prevantics maxi swabstick	0.24185405671596527
cu-7	0.24180883169174194
ultiva	0.24176573753356934
ibritumomab tiuxetan	0.24174241721630096
alseroxylon	0.24168378114700317
thyrogen	0.24156124889850616
n.e.e. 1/35 28	0.2415376752614975
norcept-e 1/35 28	0.2415376752614975
tricor	0.24124696850776672
cimzia	0.2412450760602951
travatan	0.24111713469028473
arfonad	0.24109192192554474
mircette	0.24107027053833008
nitro-dur	0.24106109142303467
anthelios sx	0.24106039106845856
apidra solostar	0.24104620516300201
aldoril d30	0.24099580943584442
guselkumab	0.24092760682106018
coumadin	0.24054712057113647
kayexalate	0.24046781659126282
benzthiazide	0.24044394493103027
fastin	0.24031339585781097
nesacaine	0.24023881554603577
ulo	0.24019482731819153
isosorbide mononitrate	0.2401622235774994
theo-dur	0.24005809426307678
cedilanid-d	0.24000588059425354
farxiga	0.23993514478206635
iron sucrose	0.2398669421672821
pen-vee k	0.23985236883163452
xylose	0.23983865976333618
dexedrine	0.23979029059410095
ontak	0.2397342026233673
mupirocin	0.23970846831798553
ovulen	0.23949506878852844
rauwolfia serpentina root	0.23938922584056854
brian care	0.23936918377876282
caverject impulse	0.23930424451828003
tritec	0.23927578330039978
triamcinolone acetonide	0.23923081159591675
empliciti	0.2392278015613556
inflamase mild	0.2391899824142456
isosulfan blue	0.23918063938617706
her style	0.23915821313858032
phoslo gelcaps	0.23912234604358673
tenuate	0.2390846610069275
paredrine	0.23908108472824097
azulfidine	0.23901820182800293
azulfidine en-tabs	0.23901820182800293
gilenya	0.23898860812187195
desoxycorticosterone pivalate	0.2389727681875229
activase	0.2389436513185501
histalog	0.23888042569160461
nicotine	0.23879985511302948
gadofosveset trisodium	0.23875771462917328
ferric derisomaltose	0.2387431263923645
vistogard	0.2387092411518097
asmanex hfa	0.2387058585882187
chg scrub	0.23863883316516876
naprosyn	0.23853418231010437
paroex	0.23844169080257416
inlyta	0.2382390797138214
m.v.i.-12 lyophilized	0.23818404972553253
propecia	0.23809224367141724
edex	0.23806925117969513
liletta	0.23805229365825653
mozobil	0.23801061511039734
technescan pyp kit	0.23800891637802124
lioresal	0.23797066509723663
medical air	0.2378731667995453
dexferrum	0.2378687709569931
cervidil	0.2377491593360901
taclonex	0.23769277334213257
adenoscan	0.2376585751771927
neurolite	0.23756206035614014
fallback solo	0.23736809194087982
vytorin	0.23721341788768768
triderm	0.23719482123851776
fludeoxyglucose f18	0.23714584112167358
chlorhexidine gluconate	0.23708811402320862
macrobid	0.23705339431762695
levemir flextouch	0.23700188100337982
paser	0.236976757645607
didrex	0.2368844747543335
ilotycin gluceptate	0.23686082661151886
alvesco	0.2368248552083969
creon	0.23679208755493164
cortrosyn	0.23676452040672302
periogard	0.23662249743938446
eryc	0.23658688366413116
pepcid	0.23652061820030212
cystagon	0.2364288717508316
celestone soluspan	0.2364046573638916
aristocort	0.23640191555023193
ytterbium yb 169 dtpa	0.2363499253988266
fluothane	0.2363489866256714
vercyte	0.23633946478366852
jardiance	0.23624947667121887
addyi	0.23609715700149536
invokana	0.23596730828285217
wellbutrin xl	0.2359134703874588
android 5	0.23587335646152496
zurampic	0.23571500182151794
liposyn 10%	0.23544400930404663
liposyn 20%	0.23544400930404663
ponstel	0.2352495938539505
epanova	0.23523226380348206
isopaque 440	0.23523135483264923
calcium gluconate	0.23516786098480225
stendra	0.23515602946281433
dial	0.23510971665382385
olux e	0.23495347797870636
omontys	0.23488035798072815
axert	0.23479308187961578
duradyne dhc	0.23476609587669373
menrium 10-4	0.2347124069929123
adrenalin	0.23463773727416992
letairis	0.23460093140602112
metrogel	0.234576016664505
sancuso	0.2344801425933838
paraflex	0.2344161868095398
polocaine	0.2343590259552002
novolog innolet	0.23422084748744965
dovonex	0.23416179418563843
nalfon	0.23413735628128052
ferrous citrate, fe-59	0.23388990759849548
butalbital	0.2337743490934372
minitran	0.23374125361442566
nitroglycerin	0.23341035842895508
dtic-dome	0.23326469957828522
retin-a micro	0.23322971165180206
consensi	0.23314839601516724
cosyntropin	0.23313933610916138
xopenex hfa	0.23311829566955566
inderal la	0.23298339545726776
ultratag	0.23257499933242798
rauwolfia serpentina	0.2325013130903244
technetium tc 99m sestamibi	0.23249463737010956
chromic phosphate p-32	0.23247836530208588
dymelor	0.23235376179218292
intal	0.2322779893875122
retavase	0.23217181861400604
n.e.e. 1/35 21	0.23202508687973022
